tag,timestamp,desc,backend,path,batch,cache,method,elapsed_mean_s,elapsed_min_s,elapsed_median_s,reps,bytes,throughput_MB_s,shape,dtype,hash,ok,error
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,naive_stack,0.0023535174084827306,0.002340945997275412,0.0023546070442534983,5,2184448,928.1630941528806,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,naive_stack,0.00506790034705773,0.004953672003466636,0.004983326012734324,3,2184448,431.03609984521984,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,naive_stack,0.005035496584605425,0.005009865970350802,0.005014131951611489,5,4368896,867.6196928335999,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,naive_stack,0.013548467987372229,0.01333454594714567,0.013641939032822847,3,4368896,322.46420806190076,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,naive_stack,0.011000159196555614,0.010978256002999842,0.01099187700310722,5,8737792,794.3332313532326,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,naive_stack,0.029970824349826824,0.02952167799230665,0.030080960015766323,3,8737792,291.5432654774638,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,naive_stack,0.02217840920202434,0.021725244005210698,0.02225279901176691,5,17475584,787.9548005816806,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,naive_stack,0.0630278439881901,0.06192663899855688,0.06342886097263545,3,17475584,277.26767876233407,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,naive_stack,0.049000715010333804,0.04847048001829535,0.048863011004868895,5,34951168,713.2787346598742,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,naive_stack,0.13436279766028747,0.13345502101583406,0.13390329596586525,3,34951168,260.12533683890564,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,naive_stack,9.797781240195036e-05,9.582401253283024e-05,9.697704808786511e-05,5,273056,2786.9166835425744,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,naive_stack,0.0018416273136002321,0.0017872430034913123,0.0017945329891517758,3,273056,148.26886959348883,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,naive_stack,0.002322167798411101,0.0023128240136429667,0.00231985398568213,5,2184448,940.6934337366433,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,naive_stack,0.0051036706621137755,0.005018419004045427,0.005027753009926528,3,2184448,428.0150786797188,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,naive_stack,0.005129200185183436,0.005102947005070746,0.005129596975166351,5,4368896,851.7694459694314,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,cold,naive_stack,0.013538319326471537,0.013260924955829978,0.013611292000859976,3,4368896,322.70593525279594,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,warm,naive_stack,0.011274985410273075,0.011240341002121568,0.011262714979238808,5,8737792,774.9714684365498,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,cold,naive_stack,0.03148921466587732,0.03016940300585702,0.032048794033471495,3,8737792,277.4852308231282,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,warm,naive_stack,0.02301513301208615,0.022645300021395087,0.023075136996340007,5,17475584,759.3084076821491,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,cold,naive_stack,0.06646675067410494,0.06291089201113209,0.06606595299672335,3,17475584,262.9221952745222,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,warm,naive_stack,0.04606396300951019,0.045659435039851815,0.04594650800572708,5,34951168,758.7529538607895,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,cold,naive_stack,0.1341202326778633,0.13188855099724606,0.13290452101500705,3,34951168,260.59579007700853,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,warm,read_batch_to_torch,0.0001224903855472803,0.00011739699402824044,0.00012068200157955289,5,273056,2229.2035311996187,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,cold,read_batch_to_torch,0.0015887200133875012,0.001542253012303263,0.0016003510099835694,3,273056,171.87169400464995,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,warm,read_batch_to_torch,0.0003037153976038098,0.00029866001568734646,0.00030267599504441023,5,2184448,7192.417695100086,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,cold,read_batch_to_torch,0.005521280011938264,0.005375356995500624,0.005418601038400084,3,2184448,395.6415895003924,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,warm,read_batch_to_torch,0.0005900228046812117,0.0005764680099673569,0.0005922609707340598,5,4368896,7404.622271101041,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,cold,read_batch_to_torch,0.01050000567920506,0.009936978050973266,0.0101922019966878,3,4368896,416.0851082826045,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,warm,read_batch_to_torch,0.0009236956131644547,0.0008560400456190109,0.0009374719811603427,5,8737792,9459.601058475875,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,cold,read_batch_to_torch,0.009894316686162105,0.009669074031990021,0.009960082999896258,3,8737792,883.1122226176988,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,warm,read_batch_to_torch,0.0015087507897987961,0.0014746119850315154,0.0014887629658915102,5,17475584,11582.81680325119,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,cold,read_batch_to_torch,0.019595679982254904,0.01913125696592033,0.0194158959784545,3,17475584,891.8079911401502,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,warm,read_batch_to_torch,0.002638115605805069,0.0025777830160222948,0.0026444229879416525,5,34951168,13248.535402728878,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,cold,read_batch_to_torch,0.03398189600557089,0.033582765026949346,0.03386902599595487,3,34951168,1028.5231875899512,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,warm,read_batch_to_torch,0.00011328262044116855,0.00010639999527484179,0.00010925502283498645,5,273056,2410.3962190899983,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,cold,read_batch_to_torch,0.0017972873368610938,0.0017832459998317063,0.0017902270192280412,3,273056,151.9267366991434,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,read_batch_to_torch,0.00029554321663454174,0.00028635101625695825,0.00029398303013294935,5,2184448,7391.298047287652,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,read_batch_to_torch,0.005706966350165506,0.005476338032167405,0.0057920850231312215,3,2184448,382.7686840902171,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,read_batch_to_torch,0.0005235706106759608,0.0005137940170243382,0.0005233680130913854,5,4368896,8344.425586377922,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,read_batch_to_torch,0.010455798998009413,0.010297270026057959,0.010458272998221219,3,4368896,417.84429873142693,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,read_batch_to_torch,0.000888085609767586,0.0008655739948153496,0.000883731001522392,5,8737792,9838.907312423067,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,read_batch_to_torch,0.010489212659498056,0.010105331020895392,0.010528147977311164,3,8737792,833.0264895609555,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,read_batch_to_torch,0.001530549395829439,0.0014877410139888525,0.0015005309833213687,5,17475584,11417.850379490423,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,read_batch_to_torch,0.018199422978796065,0.017239176959265023,0.017536194005515426,3,17475584,960.2273665687422,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,read_batch_to_torch,0.002603683597408235,0.002578734012786299,0.002605054003652185,5,34951168,13423.738596652518,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,read_batch_to_torch,0.035476774345928185,0.033717558020725846,0.03615937597351149,3,34951168,985.1844944863623,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,read_batch_to_torch,0.0001234457944519818,0.00010885403025895357,0.00012250395957380533,5,273056,2211.950607245789,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,read_batch_to_torch,0.001561281659329931,0.0015176659799180925,0.0015459679998457432,3,273056,174.89221010716915,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,read_batch_to_torch,0.0003054924076423049,0.00029553601052612066,0.0003068220103159547,5,2184448,7150.580326558321,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,read_batch_to_torch,0.005473056652893622,0.005370980012230575,0.0054668139782734215,3,2184448,399.12760611477967,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,read_batch_to_torch,0.0005621529882773757,0.0005541249993257225,0.0005612759850919247,5,4368896,7771.720672316898,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,cold,read_batch_to_torch,0.010510137653909624,0.00996274600038305,0.01041634997818619,3,4368896,415.6839942410109,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,warm,read_batch_to_torch,0.0009044482023455203,0.0008272060076706111,0.0009102009935304523,5,8737792,9660.909245372086,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,cold,read_batch_to_torch,0.00951443399147441,0.00937963800970465,0.00940521596930921,3,8737792,918.372234000432,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,warm,read_batch_to_torch,0.001627417199779302,0.0016137509956024587,0.001619148999452591,5,17475584,10738.232336717288,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,cold,read_batch_to_torch,0.017367516993544996,0.0172947509563528,0.017302341992035508,3,17475584,1006.2223636513596,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,warm,read_batch_to_torch,0.002393815608229488,0.0023453530156984925,0.0023759679752402008,5,34951168,14600.609955020953,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC,2026-06-18T20:52:38.070099+00:00,Opt C: reusable pinned staging buffer + 1MB/thread (<=16); direct-DMA H2D,nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,cold,read_batch_to_torch,0.03320448498319214,0.032984132994897664,0.03302041796268895,3,34951168,1052.6038279976942,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
